key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id;;;;;;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397661,Effect of Private Deliberation: Deception of Large Language Models in Game Play,2024,,,Entropy,,26,6,,""Poje, K. and Brcic, M. and Kovac, M. and Babac, M.B."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197914861&doi=10.3390%2Fe26060524&partnerID=40&md5=bed656f4068bf35bc2b227e4386d66db,English,,,""Integrating large language model (LLM) agents within game theory demonstrates their ability to replicate human-like behaviors through strategic decision making. In this paper, we introduce an augmented LLM agent, called the private agent, which engages in private deliberation and employs deception in repeated games. Utilizing the partially observable stochastic game (POSG) framework and incorporating in-context learning (ICL) and chain-of-thought (CoT) prompting, we investigated the private agent’s proficiency in both competitive and cooperative scenarios. Our empirical analysis demonstrated that the private agent consistently achieved higher long-term payoffs than its baseline counterpart and performed similarly or better in various game settings. However, we also found inherent deficiencies of LLMs in certain algorithmic capabilities crucial for high-quality decision making in games. These findings highlight the potential for enhancing LLM agents’ performance in multi-player games using information-theoretic approaches of deception and communication with complex environments. © 2024 by the authors."",Export Date: 08 April 2026,10.3390/e26060524,decision making";game theory;generative agents;large language models;private deliberation,,;;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397664,Exploring the Potential of Large Language Models (LLMs) to Simulate Social Group Dynamics: A Case Study Using the Board Game “Secret Hitler”,2025,,,Northeast Journal of Complex Systems,,7,2,,""Hansteen Izora, K. and Teuscher, C."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009433015&doi=10.63562%2F2577-8439.1111&partnerID=40&md5=dea7894b318e3b48a33664471cd36fab,English,,,""This study explores the capacity of large language model (LLM)-powered agents to simulate human-like behavior in multiagent social systems. Using Secret Hitler—a hidden-role board game centered on trust, deception, and strategic communication—we evaluate how LLM agents navigate dynamic group interactions. Our findings show that agents exhibit human-like behaviors, including strategic tempo-ral adaptation, contextual reasoning, and complex social cognition such as theory of mind and implicit coordination. Notably, 85% of agent decisions factored in at least two other players’ mental states, highlighting their capacity for multi-agent mental state inference. However, they struggled with key aspects of human gameplay, including more nuanced strategic deception, emotional subtlety, and fluid conversational dynamics. These insights contribute to computational social science, agent-based modeling, and game theory, advancing our understanding of the potential of LLMs to simulate complex social interaction. © 2025, Binghamton University Libraries. All rights reserved."",Export Date: 08 April 2026,10.63562/2577-8439.1111,"""",,";;;;;;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397739,GTBENCH: Uncovering the Strategic Reasoning Limitations of LLMs via Game-Theoretic Evaluations,2024,,,Advances in Neural Information Processing Systems,,37,,,""Duan, J. and Zhang, R. and Diffenderfer, J. and Kailkhura, B. and Sun, L. and Stengel-Eskin, E. and Bansal, M. and Chen, T. and Xu, K."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000548036&partnerID=40&md5=1ad8eb543d5f2d018732626536fe8279,English,,,""As Large Language Models (LLMs) are integrated into critical real-world applications, their strategic and logical reasoning abilities are increasingly crucial. This paper evaluates LLMs' reasoning abilities in competitive environments through game-theoretic tasks, e.g., board and card games that require pure logic and strategic reasoning to compete with opponents. We first propose GTBENCH, a language-driven environment composing 10 widely-recognized tasks, across a comprehensive game taxonomy: complete versus incomplete information, dynamic versus static, and probabilistic versus deterministic scenarios. Then, we (1) Characterize the game-theoretic reasoning of LLMs"; and (2) Perform LLM-vs.-LLM competitions as reasoning evaluation. We observe that (1) LLMs have distinct behaviors regarding various gaming scenarios; for example, LLMs fail in complete and deterministic games yet they are competitive in probabilistic gaming scenarios;" (2) Most open-source LLMs, e.g., CodeLlama-34b-Instruct and Llama-2-70b-chat, are less competitive than commercial LLMs, e.g., GPT-4, in complex games, yet the recently released Llama-3-70b-Instruct makes up for this shortcoming. In addition, code-pretraining greatly benefits strategic reasoning, while advanced reasoning methods such as Chain-of-Thought (CoT) and Tree-of-Thought (ToT) do not always help. We further characterize the game-theoretic properties of LLMs, such as equilibrium and Pareto Efficiency in repeated games. Detailed error profiles are provided for a better understanding of LLMs' behavior. We hope our research provides standardized protocols and serves as a foundation to spur further explorations in the strategic reasoning of LLMs. © 2024 Neural information processing systems foundation. All rights reserved."",""Export Date: 08 April 2026"; Conference name: 38th Conference on Neural Information Processing Systems, NeurIPS 2024; Conference date: 9 December 2024 through 15 December 2024;" Conference code: 207061"",,"""",,";;;;;;;;;;;;;;;;;;;;
"rayyan-496397740,Too Much Information? Investigating Information Disclosure in Auction Systems with LLM Simulations,2025,,,Conference on Human Factors in Computing Systems - Proceedings,,,,,""Yin, Y."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005772096&doi=10.1145%2F3706599.3720022&partnerID=40&md5=78c3c341e4efae180fdd095ce03bf8e3,English,,,""Online advertising relies on auction systems to allocate advertisement impressions efficiently and maximize revenue. A defining characteristic of these systems is information asymmetry: publishers (auctioneers) have access to detailed data, while bidders rely on limited signals. Understanding how information disclosure strategies shape bidder behavior and auction outcomes is essential for designing adaptive, user-centered advertising systems. This paper introduces InfoBid, a simulation framework powered by large language models (LLMs) to study the impact of information signaling in auction environments. This simulation framework enables researchers to analyze how information disclosure affects decision-making and system performance. By offering a flexible and extensible testbed, InfoBid advances Human-Computer Interaction (HCI) methodologies for studying multi-agent interactions, adaptive decision-making, and information sharing in complex digital marketplaces. © 2025 Copyright held by the owner/author(s)."",""Export Date: 08 April 2026"; Conference name: 2025 CHI Conference on Human Factors in Computing Systems, CHI EA 2025; Conference date: 26 April 2025 through 1 May 2025;" Conference code: 208611"",10.1145/3706599.3720022,Digital Advertising System";Information Asymmetry;Large Language Models (LLMs);Mechanism Design;Multi-Agent Simulation;Strategic Information Disclosure;Bibliographies;Decision making;Electronic money;Electronic publishing;Glossaries;Reviews;Advertising systems;Digital advertizing;Digital advertizing system;Information asymmetry;Information disclosure;Language model;Large language model;Mechanism design;Multi-agents simulations;Strategic information disclosure;Open access,,;
"rayyan-496397741,LLMsPark: A Benchmark for Evaluating Large Language Models in Strategic Gaming Contexts,2025,,,""EMNLP 2025 - 2025 Conference on Empirical Methods in Natural Language Processing, Findings of EMNLP 2025"",,,,182-194,""Chen, J. and Sun, J. and Li, X. and Xin, H. and Xue, Y. and Xu, Y. and Zhao, H."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105028982943&doi=10.18653%2Fv1%2F2025.findings-emnlp.12&partnerID=40&md5=37f7cfe59e90acf188d63e2ea2be7f6a,English,,,""As large language models (LLMs) advance across diverse tasks, the need for comprehensive evaluation beyond single metrics becomes increasingly important. To fully assess LLM intelligence, it is crucial to examine their interactive dynamics and strategic behaviors. We present LLMsPark, a game theory-based evaluation platform that measures LLMs’ decision-making strategies and social behaviors in classic game-theoretic settings, providing a multi-agent environment to explore strategic depth. Our system cross-evaluates 15 leading LLMs (both commercial and open-source) using leaderboard rankings and scoring mechanisms. Higher scores reflect stronger reasoning and strategic capabilities, revealing distinct behavioral patterns and performance differences across models. This work introduces a novel perspective for evaluating LLMs’ strategic intelligence, enriching existing benchmarks and broadening their assessment in interactive, game-theoretic scenarios. The benchmark and rankings are publicly available at https://llmsparks.github.io/. ©2025 Association for Computational Linguistics."",""Export Date: 08 April 2026"; Conference name: 30th Conference on Empirical Methods in Natural Language Processing, EMNLP 2025; Conference date: 4 November 2025 through 9 November 2025;" Conference code: 216600"",10.18653/v1/2025.findings-emnlp.12,Behavioral research";Computational linguistics;Decision making;Decision theory;Game theory;Natural language processing systems;Comprehensive evaluation;Decision-making strategies;Dynamic behaviors;Evaluation platforms;Game-theoretic;Language model;Modeling decision makings;Social behaviour;Strategic Behavior;Theory-based evaluation;Multi agent systems,,;;;;;;;
"rayyan-496397742,Can LLMs effectively provide game-theoretic-based scenarios for cybersecurity?,2025,,,Frontiers in Computer Science,,7,,,""Proverbio, D. and Buscemi, A. and Di Stefano, A. and Han, T.A. and Castignani, G. and Liò, P."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026480904&doi=10.3389%2Ffcomp.2025.1703586&partnerID=40&md5=68197b0572fd3f7fd067faf2530fdbc8,English,,,""Introduction: Game theory has long served as a foundational tool in cybersecurity to test, predict, and design strategic interactions between attackers and defenders. The recent advent of Large Language Models (LLMs) offers new tools and challenges for the security of computer systems. In this work, we investigate whether classical game-theoretic frameworks can effectively capture the behaviors of LLM-driven actors and bots. Methods: Using a reproducible framework for game-theoretic LLM agents, we investigate two canonical scenarios—the one-shot zero-sum game and the dynamic Prisoner's Dilemma—and we test whether LLMs converge to expected outcomes or exhibit deviations due to embedded biases. We experiments on four state-of-the-art LLMs and five natural languages (English, French, Arabic, Vietnamese, and Mandarin Chinese) to assess linguistic sensitivity. Results: For both games, we observe that the final payoffs are influenced by agents characteristics such as personality traits or knowledge of repeated rounds. We also uncover an unexpected sensitivity of the final payoffs to the choice of languages, which should warn against indiscriminate application of LLMs in cybersecurity applications and call for in-depth studies, as LLMs may behave differently when deployed in different countries. We also employ quantitative metrics to evaluate the internal consistency and cross-language stability of LLM agents. Discussion: In addition to uncovering unexpected behaviors requiring attention by scholars and practitioners, our work can help guide the selection of the most stable LLMs and optimizing models for secure applications. Copyright © 2025 Proverbio, Buscemi, Di Stefano, Han, Castignani and Liò."",Export Date: 08 April 2026,10.3389/fcomp.2025.1703586,cybersecurity";eavesdropping;game theory;generative AI;large language model;network security;Prisoner's Dilemma;zero-sum game,,;;;;;;;;;;;;;;;;;;;
"rayyan-496397747,Towards Logically Sound Natural Language Reasoning with Logic-Enhanced Language Model Agents,2025,,,""Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI"",,,,838-842,""Mensfelt, A. and Stathis, K. and Trencsenyi, V."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105031894963&doi=10.1109%2FICTAI66417.2025.00122&partnerID=40&md5=1217cf87534ea4de15d8e5f7db7434a7,English,,,""Large language models (LLMs) are increasingly explored as general-purpose reasoners, particularly in agentic contexts. However, their outputs remain prone to mathematical and logical errors. This is especially challenging in open-ended tasks, where unstructured outputs lack explicit ground truth and may contain subtle inconsistencies. To address this issue, we propose Logic-Enhanced Language Model Agents (LELMA), a framework that integrates LLMs with formal logic to enable validation and refinement of natural language reasoning. LELMA comprises three components: an LLM-Reasoner, an LLM-Translator, and a Solver, and employs autoformalization to translate reasoning into logic representations, which are then used to assess logical validity. Using game-theoretic scenarios such as the Prisoner's Dilemma as testbeds, we highlight the limitations of both less capable (Gemini 1.0 Pro) and advanced (GPT4o) models in generating logically sound reasoning. LELMA achieves high accuracy in error detection and improves reasoning correctness via self-refinement, particularly in GPT-4o. The study also highlights challenges in autoformalization accuracy and in evaluation of inherently ambiguous open-ended reasoning tasks. © 2025 IEEE."",""Export Date: 08 April 2026"; Conference name: 37th IEEE International Conference on Tools with Artificial Intelligence, ICTAI 2025; Conference date: 3 November 2025 through 5 November 2025;" Conference code: 218234"",10.1109/ICTAI66417.2025.00122,Autoformalization";Large Language Models;Logical Validation;Natural Language Reasoning;Computational linguistics;Computer circuits;Formal logic;Game theory;Natural language processing systems;Autoformalization;Ground truth;Language model;Large language model;Logical errors;Logical validation;Model agents;Natural language reasoning;Natural languages;Reasoners;Agents,,;;;;
"rayyan-496397750,Evaluating Theory-of-Mind in Large Language Models Through Opponent Modeling,2025,,,IVA 2025 - Proceedings of the 25th ACM International Conference on Intelligent Virtual Agents,,,,,""Kuru, E. and Dogru, A. and Dogan, M. and Aydogan, R."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021312593&doi=10.1145%2F3717511.3747081&partnerID=40&md5=4f6575e3f7eba2e8ae31da7b0f37409d,English,,,""Theory-of-Mind (ToM), the ability to infer the mental states, goals, and preferences of others - is a core component of human social intelligence. In this work, we investigate whether Large Language Models (LLMs) exhibit ToM capabilities in the context of strategic interaction. We frame opponent modeling in negotiation as a grounded and interpretable ToM task, where a model must infer an agent's preferences by observing offer exchanges during the negotiation. We guide LLMs to interpret offer histories and infer latent utility representations, including issue and value weights. We conduct a comprehensive evaluation of state-of-the-art LLMs across multiple negotiation domains. Our results show that LLMs can successfully recover opponents unknown preferences and in some cases even outperform classical opponent modeling baselines, even without task-specific training. These findings offer new evidence of LLMs' emerging capacity for social reasoning and position opponent modeling as a practical benchmark for evaluating Theory-of-Mind in foundation models. © 2025 Copyright held by the owner/author(s)."",""Export Date: 08 April 2026"; Conference name: 25th International Conference on Intelligent Virtual Agents, IVA 2025; Conference date: 16 September 2025 through 19 September 2025;" Conference code: 213615"",10.1145/3717511.3747081,Large Language Models";Negotiation;Theory of Mind;Computational methods;Human computer interaction;Human engineering;Social aspects;Agent's preferences;Core components;Language model;Large language model;Mental state;Negotiation;Opponent models;Social intelligence;Strategic interactions;Theory of minds;Modeling languages,,;;;;;;
"rayyan-496397762,Evaluating and Enhancing LLMs Agent Based on Theory of Mind in Guandan: A Multi-Player Cooperative Game Under Imperfect Information,2024,,,""Proceedings - 2024 IEEE/WIC International Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2024"",,,,461-465,""Yim, Y. and Chan, C. and Shi, T. and Deng, Z. and Fan, W. and Zheng, T. and Song, Y."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007140946&doi=10.1109%2FWI-IAT62293.2024.00074&partnerID=40&md5=e6ab4881d5f4a4bdc6f5c56884b17631,English,,,""Large language models (LLMs) have shown success in handling simple games with imperfect information and enabling multi-agent coordination, but their ability to facilitate practical collaboration against other agents in complex, imperfect information environments, especially in a non-English environment, still needs to be explored. This study investigates the applicability of knowledge acquired by open-source and API-based LLMs to sophisticated text-based games requiring agent collaboration under imperfect information, comparing their performance to established baselines using other types of agents. We propose a Theory of Mind (ToM) planning technique that allows LLM agents to adapt their strategy against various adversaries using only game rules, current state, and historical context as input. An external tool was incorporated to mitigate the challenge of dynamic and extensive action spaces in this card game. Our results show that although a performance gap exists between current LLMs and state-of-the-art reinforcement learning (RL) models, LLMs demonstrate ToM capabilities in this game setting. It consistently improves their performance against opposing agents, suggesting their ability to understand the actions of allies and adversaries and establish collaboration with allies. To encourage further research and understanding, we have made our codebase openly accessible. © 2024 IEEE."",""Export Date: 08 April 2026"; Conference name: 2024 IEEE/WIC International Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2024; Conference date: 9 December 2024 through 12 December 2024;" Conference code: 208696"",10.1109/WI-IAT62293.2024.00074,LLM Agent";Multi-agent Collaboration;Theory of Mind;Autonomous agents;Multi agent systems;'current;Agent collaboration;Imperfect information;Language model;Large language model agent;Model agents;Multi agent;Multi-agent collaboration;Performance;Theory of minds;Reinforcement learning,,;;;;;;;;
"rayyan-496397763,Fine-Grained and Thematic Evaluation of LLMs in Social Deduction Game,2025,,,IEEE Access,,13,,165276-165289,""Kim, B. and Seo, D. and Kim, M. and Kim, B."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017161416&doi=10.1109%2FACCESS.2025.3611399&partnerID=40&md5=3eeead9be25301cc32b9efb9748f955f,English,,,""Recent studies have investigated whether large language models (LLMs) can support obscured communication, which is characterized by core aspects such as inferring subtext and evading suspicions. To conduct the investigation, researchers have used social deduction games (SDGs) as their experimental environment, in which players conceal and infer specific information. However, prior work has often overlooked how LLMs should be evaluated in such settings. Specifically, we point out two limitations with the evaluation methods they employed. First, metrics used in prior studies are coarse-grained as they are based on overall game outcomes that often fail to capture event-level behaviors";" Second, error analyses have lacked structured methodologies capable of producing insights that meaningfully support evaluation outcomes. To address these limitations, we propose a microscopic and systematic approach to the investigation. Specifically, we introduce six fine-grained metrics that resolve the first issue. To tackle the second issue, we conducted a thematic analysis and identified four major reasoning failures that undermine LLMs’ performance in obscured communication. © 2013 IEEE."",Export Date: 08 April 2026,10.1109/ACCESS.2025.3611399,autonomous game players";intelligent agents;Large language models;natural language processing;role-playing games;social deduction games;Game theory;Autonomous game player;Fine grained;Game players;Language model;Language processing;Large language model;Natural language processing;Natural languages;Role-playing game;Social deduction game;Intelligent agents,,;;;;;;;;
"rayyan-496397769,Combining Code Generating Large Language Models and Self-Play to Iteratively Refine Strategies in Games,2025,,,IJCAI International Joint Conference on Artificial Intelligence,,,,10999-11003,""Bachrach, Y. and Toledo, E. and Hambardzumyan, K. and Magka, D. and Josifoski, M. and Jiang, M. and Foerster, J. and Raileanu, R. and Shavrina, T. and Cancedda, N. and Ruderman, A. and Millican, K. and Lupu, A. and Hazra, R."",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021838924&doi=10.24963%2Fijcai.2025%2F1249&partnerID=40&md5=76ba5acad06cf36e85ddbb056a3cba17,English,,,""We propose a self-play approach to generating strategies for playing in multi-player games, where strategies are represented as computer code. We use large language models (LLMs) to generate pieces of code to play in the game, which we refer to as generated bots. We engage the LLM generated bots in competitions, designed to generate increasingly stronger strategies. We follow game theoretic principles in organizing these tournaments, and use a Policy Space Response Oracle (PSRO) approach. We start with an initial set of LLM generated bots, and continue in rounds for adding new bots into the population. Each round adds a bot to the population by asking the LLM to produce code for playing against a bot representing the Nash equilibrium mixture over the current population. Our analysis shows that even a few rounds are sufficient to produces strong bots for playing the game. Our demo shows the process for the game of Checkers. We allow users to select initial bots in the population, run the process, inspect how the bots evolve over time, and play against the generated bots. © 2025 International Joint Conferences on Artificial Intelligence. All rights reserved."",""Export Date: 08 April 2026"; Conference name: 34th Internationa Joint Conference on Artificial Intelligence, IJCAI 2025; Conference date: 16 August 2025 through 22 August 2025;" Conference code: 214151"",10.24963/ijcai.2025/1249,Artificial intelligence";Bot (Internet);Botnet;Computation theory;Computer games;Game theory;'current;Computer codes;Equilibrium mixtures;Game-theoretic;Language model;Multiplayer games;Nash equilibria;Self-play;Codes (symbols),,;;;;;;;;;
"rayyan-496397771,Playing games with GPT: What can we learn about a large language model from canonical strategic games?,2024,,,ECONOMICS BULLETIN,,44,1,,""Brookins, P and Debacker, J"",,English,,""Univ South Carolina, Columbia, SC 29208 USA"",""We aim to understand fundamental preferences over fairness and cooperation embedded in artificial intelligence (AI). We do this by having a large language model (LLM), GPT-3.5, play two classic games: the dictator game and the prisoner's dilemma game. We compare the decisions of the LLM to those of humans in laboratory experiments. We find that the LLM replicates human tendencies towards fairness and cooperation. It does not choose the optimal strategy in most cases. Rather, it shows a tendency towards fairness in the dictator game, even more so than human participants. In the prisoner's dilemma, the LLM displays rates of cooperation much higher than human participants (about 65% versus 37% for humans). These findings aid our understanding of the ethics and rationality embedded in AI."","""",,"""",,";;;;;;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397775,Large Language Models Playing Mixed Strategy Nash Equilibrium Games,2025,,,""NETWORK GAMES, ARTIFICIAL INTELLIGENCE, CONTROL AND OPTIMIZATION, NETGCOOP 2024"",,15185,,142-152,""Silva, A"",,English,,""Nokia Bell Labs, Massy, France"",""Generative artificial intelligence (Generative AI), and in particular Large Language Models (LLMs), has gained significant popularity among researchers and industrial communities, paving the way for the integration of LLMs in different domains, such as robotics, telecom, and healthcare. In this paper, we study the intersection of game theory and generative artificial intelligence, focusing on the capabilities of LLMs to find the Nash equilibrium in games with a mixed strategy Nash equilibrium and no pure strategy Nash equilibrium (that we denote mixed strategy Nash equilibrium games). The study reveals a significant enhancement in the performance of LLMs when they are equipped with the possibility to run code and are provided with a specific prompt to incentivize them to do so. However, our research also highlights the limitations of LLMs when the randomization strategy of the game is not easy to deduce. It is evident that while LLMs exhibit remarkable proficiency in well-known standard games, their performance dwindles when faced with slight modifications of the same games. This paper aims to contribute to the growing body of knowledge on the intersection of game theory and generative artificial intelligence while providing valuable insights into LLMs strengths and weaknesses. It also underscores the need for further research to overcome the limitations of LLMs, particularly in dealing with even slightly more complex scenarios, to harness their full potential."","""",10.1007/978-3-031-78600-6_13,Game Theory";LLMs;Generative AI,,;;;;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397780,Game-theory behaviour of large language models: The case of Keynesian beauty contests,2025,6,1,ECONOMICS AND BUSINESS REVIEW,,11,2,119-148,""Lu, SE"",,English,,""Univ Edinburgh, Sch Econ, 30 Buccleuch Pl, Edinburgh EH89JT, Scotland"",""The growing adoption of large language models (LLMs) presents potential for deeper understanding of human behaviours within game theory frameworks. This paper examines strategic interactions among multiple types of LLM-based agents in a classical beauty contest game. LLM-based agents demonstrate varying depth of reasoning that fall within a range of level-0 to 1, which are lower than experimental results conducted with human subjects in previous studies. However, they do display a similar convergence pattern towards Nash Equilibrium choice in repeated settings. Through simulations that vary the group composition of agent types, I found that environments with a lower strategic uncertainty enhance convergence for LLM-based agents, and environments with mixed strategic types accelerate convergence for all. Results with simulated agents not only convey insights into potential human behaviours in competitive settings, but also prove valuable for understanding strategic interactions among algorithms."","""",10.18559/ebr.2025.2.2182,large language models";economic games;strategic interactions;C63;C70;C90,,;;;;;;;;;;;;;;;;;;;;;
"rayyan-496397784,Artificial intelligence and strategic uncertainty: Can AI play mixed strategies?,2025,10,,JOURNAL OF RISK AND UNCERTAINTY,,71,2,139-158,""Mccannon, BC"",,English,,""Illinois Wesleyan Univ, Robert S Eckley Endowed Chair Econ & Dean, Sch Business & Econ, 1312 Pk St, Bloomington, IL 61701 USA"",""Numerous decision making tasks require humans to engage in strategic uncertainty where game theory predicts they should adopt a mixed strategy. While past research calls into question this ability in humans, I ask whether artificial intelligence is able to play mixed strategies appropriately. I have it interact in a two-player, 2x2 zero-sum game where the opponent takes a fixed, pre-selected strategy. I devise three tests of optimal behavior. First, I show that AI does not play mixed strategies appropriately in that the empirical frequency of play does not match equilibrium predictions when playing against an opponent who is playing the equilibrium strategy. Second, it exhibits positive serial correlation in its play. In addition, I include treatments where its opponent exhibits either perfect negative serial correlation or perfect positive serial correlation. Given positive serial correlation in its play, in games where AI's opponent also exhibits positive serial correlation AI does well, but when playing against an opponent exhibiting negative serial correlation its earnings tend to be negative. Third, I extend the game to consider two additional treatments where in one AI's payoff is reduced in one cell of the game matrix and another treatment where its opponent's payoff increases. While Nash equilibrium predicts AI's behavior will respond to changes in its opponent's payoff and not adjust behavior when its payoff changes, I show that AI does the opposite. Taken together, AI is unable to engage in strategic uncertainty well."","""",10.1007/s11166-025-09467-5,artificial intelligence";ChatGPT;Minimax hypothesis;Mixed strategy;Robinson crusoe fallacy;Serial correlation;Strategic uncertainty;D91;C72;RANDOM NUMBER GENERATION;MINIMAX PLAY;COGNITIVE-ABILITY;DECISION-MAKING;PROFESSIONALS;EQUILIBRIA;EXPERIENCE;GAMES;UNIQUE,,;;;;;;;;;
